,Wallet,NumberOfTokensAdopted,EarlyCount,LaggardCount,EarlyPercentage,LaggardPercentage,Whale,Non-WhaleEarlyAdopters,Non-WhaleLaggardAdopters,NumberOfWhalesInteractedWith
3716,0x00000000000000000000000083e0b3d2e9e55e05f9886a383e2274e474885ff1,1,1,0,100.0,0.0,False,True,False,1.0
3717,0x0000000000000000000000000ee933df41e51e7ffb368b6a5ab5a76c1e59b34a,1,1,0,100.0,0.0,False,True,False,1.0
3718,0x0000000000000000000000003f8754398e1061bbd0d27012033a1631ff262c26,1,1,0,100.0,0.0,False,True,False,1.0
3719,0x000000000000000000000000ce2de1c988e319eb560fe6210a7dab591ce3ece4,1,1,0,100.0,0.0,False,True,False,1.0
3720,0x000000000000000000000000d09125b1a80653b9f6cb8cd2d1514062de989b9a,1,1,0,100.0,0.0,False,True,False,1.0
3721,0x000000000000000000000000e168fd5f7fe3d8a93592446d9dacff85244e24cb,1,1,0,100.0,0.0,False,True,False,1.0
3722,0x00000000000000000000000012349e1c87363bd433a68bcd973a074d306b407b,1,1,0,100.0,0.0,False,True,False,1.0
3723,0x00000000000000000000000019e92e33bdf4045577aa55f5540f1df256b6cb27,1,1,0,100.0,0.0,False,True,False,1.0
3724,0x000000000000000000000000d164d570d08d584f05f63cb039c956d4a0685846,1,1,0,100.0,0.0,False,True,False,1.0
3725,0x0000000000000000000000003dbec3a1d8292ea27b6ae9ea9e68af37357d14cf,1,1,0,100.0,0.0,False,True,False,1.0
3726,0x0000000000000000000000007fb0fb0b51f0d5291758c0d51965b1132fcdeaed,1,1,0,100.0,0.0,False,True,False,1.0
3727,0x000000000000000000000000724df3ae39cfacb8681e95f0e671bb13636eb42a,1,1,0,100.0,0.0,False,True,False,1.0
3728,0x00000000000000000000000007d65edb6685e0cdcaced9ac0c30e7254eec7134,1,1,0,100.0,0.0,False,True,False,1.0
3729,0x0000000000000000000000009ad18fdf76ac569220f797661dcfd517a361a245,2,2,0,100.0,0.0,False,True,False,3.0
3730,0x000000000000000000000000f5ae5a16cd26486e08c3175da4b6c5039ce32b01,1,1,0,100.0,0.0,False,True,False,1.0
3731,0x000000000000000000000000d91570170dc258cbe4ab7c8e065bbcc327f4b11e,1,1,0,100.0,0.0,False,True,False,1.0
3732,0x000000000000000000000000cc05aa98f6976aeaa318562db1f1b17c2523dd2a,1,1,0,100.0,0.0,False,True,False,1.0
3733,0x0000000000000000000000002cd281816e98cb6ed6d408e8c59f3b46662e5962,1,1,0,100.0,0.0,False,True,False,1.0
3734,0x000000000000000000000000dd3405571393b134bbb26c1a6abc3408c5d01148,1,1,0,100.0,0.0,False,True,False,1.0
3735,0x0000000000000000000000008507c68fddd8e865a8c268bb75461a526331eedd,1,1,0,100.0,0.0,False,True,False,1.0
3736,0x0000000000000000000000008b2a0fc13219b152b4b52b5ad0630590829973c8,1,1,0,100.0,0.0,False,True,False,1.0
3737,0x0000000000000000000000004512c59a844d18743311c5bc159771dd16fa1f05,1,1,0,100.0,0.0,False,True,False,1.0
3738,0x000000000000000000000000be81fe42be1e6c4e7d885bda55cef7f7bd140e26,1,1,0,100.0,0.0,False,True,False,1.0
3739,0x000000000000000000000000325643eab6cd92f2934cd768e45fe6680c653546,1,1,0,100.0,0.0,False,True,False,1.0
3740,0x0000000000000000000000002a1457717ac057903e5139bdedc155655d531fea,1,1,0,100.0,0.0,False,True,False,1.0
3741,0x0000000000000000000000007832c00cb6c8a5400a030667c92b6297ae57aaba,1,1,0,100.0,0.0,False,True,False,1.0
3742,0x000000000000000000000000b43d36d28e889e29c1815bed30b245663c798e07,1,1,0,100.0,0.0,False,True,False,1.0
3743,0x0000000000000000000000004e26df5155e63d3991e63be93888304d922a026c,1,1,0,100.0,0.0,False,True,False,1.0
3744,0x00000000000000000000000086d0fd1d766a01b74b0081f96f6ea74bb6bbe461,2,1,1,50.0,50.0,False,False,True,2.0
3745,0x000000000000000000000000452e1b3a2872aed842f7ed8525afb16afd2ac848,1,1,0,100.0,0.0,False,True,False,1.0
3746,0x0000000000000000000000009aeb501f16aec736a2d3f9bc2374578bddaf0eb7,1,1,0,100.0,0.0,False,True,False,1.0
3747,0x000000000000000000000000044ad83cbd1afeaab31101ca76b9ee5624fb39c7,1,1,0,100.0,0.0,False,True,False,1.0
3748,0x0000000000000000000000008c68fd36fe5b90d4ad1197f8b8f6a185b72c4e02,1,1,0,100.0,0.0,False,True,False,1.0
3749,0x000000000000000000000000a007192e5a43361b6be0ac4a62712877410e4974,1,1,0,100.0,0.0,False,True,False,1.0
3750,0x000000000000000000000000440a164ed0d68a7fb5b293661f4d9a161adb286f,1,1,0,100.0,0.0,False,True,False,1.0
3751,0x000000000000000000000000d5858ee940bee09ef4d3cd27e4ecb8b5b402c9cc,1,1,0,100.0,0.0,False,True,False,1.0
3752,0x000000000000000000000000dc486d2c18c5299d82008fef920c28267677ee09,1,1,0,100.0,0.0,False,True,False,1.0
3753,0x000000000000000000000000e97c0f154f3c6d398312608d3df4e4c7e354c73c,1,1,0,100.0,0.0,False,True,False,1.0
3754,0x00000000000000000000000056bcf66842c5dcf2abc8a94be9f27fb2b0089035,1,1,0,100.0,0.0,False,True,False,1.0
3755,0x000000000000000000000000389718c331e36756b5022a6a46ef0429e348e82c,1,1,0,100.0,0.0,False,True,False,1.0
3756,0x000000000000000000000000215c12ce7c1910ae9c4453887a2ac3389ef56f26,1,1,0,100.0,0.0,False,True,False,1.0
3757,0x000000000000000000000000aa9c700cd3e5128b05f0ca0e9cbcefc0c64210a3,2,1,1,50.0,50.0,False,False,True,3.0
3758,0x0000000000000000000000007cb48083c3ee266321afbc8969cf492124579b61,1,1,0,100.0,0.0,False,True,False,1.0
3759,0x000000000000000000000000958278d4df45ed10152da3f9f36993ecb4331e61,1,1,0,100.0,0.0,False,True,False,1.0
3760,0x00000000000000000000000011ee23d744da5fac403ca8448346ae88781753ea,1,1,0,100.0,0.0,False,True,False,1.0
3761,0x000000000000000000000000b09c9b404cff9011bf1f6913730224bc68107563,1,1,0,100.0,0.0,False,True,False,1.0
3762,0x00000000000000000000000098474b6c6ef183df62c5b52c1fc26be2cbcde9da,1,1,0,100.0,0.0,False,True,False,1.0
3763,0x0000000000000000000000005b9da501828eb368f20a1a145d9d28a8cff5f276,1,1,0,100.0,0.0,False,True,False,1.0
3764,0x000000000000000000000000f78829e943d8b8d23abba8fd5ec4afe18d37c822,1,1,0,100.0,0.0,False,True,False,1.0
3765,0x0000000000000000000000007430d12b39c2268f45ebe0a883d127db3363c793,1,1,0,100.0,0.0,False,True,False,1.0
3766,0x000000000000000000000000bce45ad69ae56e07ff350d821e9762bdcb243383,2,2,0,100.0,0.0,False,True,False,1.0
3767,0x0000000000000000000000008f8481cda3535ffc4c86305c52ad7825aa675b9d,1,1,0,100.0,0.0,False,True,False,1.0
3768,0x0000000000000000000000007b9c89a2a677b91c0c5abf86d71fac45d094e7e7,1,1,0,100.0,0.0,False,True,False,1.0
3769,0x0000000000000000000000003f6de7e1a0fe81c66915f9ab6e8741192bfe0370,1,1,0,100.0,0.0,False,True,False,1.0
3770,0x0000000000000000000000008a9967401306ed7915bdd44448b1ffc7d004ad75,1,1,0,100.0,0.0,False,True,False,1.0
3771,0x0000000000000000000000004ff0bb5a9ab76f40f6688063bb3e7098cc3d3fa8,1,1,0,100.0,0.0,False,True,False,1.0
3772,0x000000000000000000000000d49bb03dd9ef71a6812be5cf2e882dcca7d48aec,1,1,0,100.0,0.0,False,True,False,1.0
3773,0x000000000000000000000000d2ae011820008173b5844736f13379c869650c18,1,1,0,100.0,0.0,False,True,False,1.0
3774,0x000000000000000000000000062df768beaa7574c21f7ede616e5223d88262e9,1,1,0,100.0,0.0,False,True,False,1.0
3775,0x00000000000000000000000059b866e80334f41f95aac028b298408925f83a9a,1,1,0,100.0,0.0,False,True,False,1.0
3776,0x0000000000000000000000006548a017402e0d6bc951a8f974d67a39e6b27b53,1,1,0,100.0,0.0,False,True,False,1.0
3777,0x0000000000000000000000008adf8078925c060f622569e0f6e82a2308352944,1,1,0,100.0,0.0,False,True,False,1.0
3778,0x000000000000000000000000c47b45b77085f511ea9d6f8cb9d72c862f311f6e,1,1,0,100.0,0.0,False,True,False,1.0
3779,0x0000000000000000000000002eabd1aed60b0c58f154af90f02ce40517ed1014,1,1,0,100.0,0.0,False,True,False,1.0
3780,0x000000000000000000000000f46bd6ccbc80ea117c5de63a6a84424d386bf2ba,1,1,0,100.0,0.0,False,True,False,1.0
3781,0x0000000000000000000000009da25b6aaae3163da81aab5686a106418cffeb5c,1,1,0,100.0,0.0,False,True,False,1.0
3782,0x0000000000000000000000006caf107e07bde507f771e4203251eac2a46fe2a3,1,1,0,100.0,0.0,False,True,False,1.0
3783,0x000000000000000000000000c576ecffadb737bb5fddebdc16156594cb1f4509,1,1,0,100.0,0.0,False,True,False,1.0
3784,0x000000000000000000000000604ea4da9ec69245bdb198b21913ed66dd793f8c,1,1,0,100.0,0.0,False,True,False,1.0
3785,0x0000000000000000000000002636c065c070919e5b50713ec3949c282c827b75,1,1,0,100.0,0.0,False,True,False,1.0
3786,0x000000000000000000000000159494df45ef8b01f091bc6a038f3e729dc9b8f8,2,2,0,100.0,0.0,False,True,False,1.0
3787,0x000000000000000000000000e527c22e84988cdd50c5384cd6387b681f056dc9,9,3,6,33.333333333333336,66.66666666666667,False,False,True,3.0
3788,0x0000000000000000000000008315cbeb010dda3bc189cd26699e25676e91f321,1,1,0,100.0,0.0,False,True,False,1.0
3789,0x0000000000000000000000003adcf15588ed673e2026173991dc376d5124ac4c,1,1,0,100.0,0.0,False,True,False,1.0
3790,0x0000000000000000000000008311d4519bb8787da030c6331dbd5f1eaa1607aa,1,1,0,100.0,0.0,False,True,False,1.0
3791,0x000000000000000000000000c3c827c4d12687a19d343a50b51df693ab7849c6,1,1,0,100.0,0.0,False,True,False,1.0
3792,0x000000000000000000000000876498f45cbbe893022d2528c95ae4ad4dd893c2,1,1,0,100.0,0.0,False,True,False,1.0
3793,0x000000000000000000000000ad6bcb1df0a8e5b24da9268cfc052b4eb85627aa,1,1,0,100.0,0.0,False,True,False,1.0
3794,0x00000000000000000000000030d490771f22ff6c89de08e24f41d1ee438c1c99,1,1,0,100.0,0.0,False,True,False,1.0
3795,0x000000000000000000000000c949fe910cf70124070aba4461bd77b54c984b55,1,1,0,100.0,0.0,False,True,False,1.0
3796,0x000000000000000000000000a4021d1806828527edc79c730e80b2e606b728d6,1,1,0,100.0,0.0,False,True,False,1.0
3797,0x000000000000000000000000ed40a30638aa7075b27bfb8907b471dfbdeebec1,1,1,0,100.0,0.0,False,True,False,1.0
3798,0x000000000000000000000000645560bf8dbad95a06a8b3138e699c69fd56aa45,1,1,0,100.0,0.0,False,True,False,1.0
3799,0x000000000000000000000000f0e97068935713624186a589c9f0217b8bbdbe11,1,1,0,100.0,0.0,False,True,False,1.0
3800,0x000000000000000000000000ec2f45f8f7781c086a5146776d8f86790aa830bd,1,1,0,100.0,0.0,False,True,False,1.0
3801,0x00000000000000000000000037d0cb28549fd982d15d677b287424ebac0cad62,1,1,0,100.0,0.0,False,True,False,1.0
3802,0x000000000000000000000000863d54c5edb108c4767dfed38dc0095a1f8d5d46,1,1,0,100.0,0.0,False,True,False,1.0
3803,0x000000000000000000000000b575765dbed8eb4b8d720d8cc05fe29caa99669a,1,1,0,100.0,0.0,False,True,False,1.0
3804,0x000000000000000000000000cf1170e695040646fa5a74dae3cb0a9a0d1cbb7a,1,1,0,100.0,0.0,False,True,False,1.0
3805,0x0000000000000000000000008c37d12a7099e48ce6de56f200d5e025a9a66245,1,1,0,100.0,0.0,False,True,False,1.0
3806,0x00000000000000000000000036159815d56ba5fab55a4e97cad26d45f9068385,1,1,0,100.0,0.0,False,True,False,1.0
3807,0x0000000000000000000000005d6465688dd02e8006563b24c3cf82d3f2ca5bf4,1,1,0,100.0,0.0,False,True,False,1.0
3808,0x000000000000000000000000c9213af3aa0b2394f249877ccc74a92bee54bb89,1,1,0,100.0,0.0,False,True,False,1.0
3809,0x000000000000000000000000c5932d60f8628dca763af8dec83728ec8ba9e0d6,1,1,0,100.0,0.0,False,True,False,1.0
3810,0x0000000000000000000000006613cd27a62d80d2f43817c253c7db11e0666f98,1,1,0,100.0,0.0,False,True,False,1.0
3811,0x00000000000000000000000001e9a8bfc631f99d1fe4209acc46d3e4d826e44d,1,1,0,100.0,0.0,False,True,False,1.0
3812,0x000000000000000000000000cfb72773ce88ef3413bd18fb27bd7d04d55d6de5,1,1,0,100.0,0.0,False,True,False,1.0
3813,0x000000000000000000000000907f45387703bcdc4cfefd038f0e8ab197df2b3a,2,2,0,100.0,0.0,False,True,False,1.0
3814,0x0000000000000000000000003b143dcb69ff165ea128bbeb292dd045973c0988,1,1,0,100.0,0.0,False,True,False,1.0
3815,0x000000000000000000000000aa0607192eea476d3a2173f4691ac050a29dbfcc,1,1,0,100.0,0.0,False,True,False,1.0
3816,0x000000000000000000000000f9a55d67fa6de65ad14148fc89250f3d5ec73d73,1,1,0,100.0,0.0,False,True,False,1.0
3817,0x0000000000000000000000001a72197d96d6704a107499f5899475b2facb6665,1,1,0,100.0,0.0,False,True,False,1.0
3818,0x00000000000000000000000097673aec6558d84cb9c4773f268d097b246e09f4,1,1,0,100.0,0.0,False,True,False,1.0
3819,0x0000000000000000000000003422a422bf939eb41510b8eb60610213c0a7c2e8,1,1,0,100.0,0.0,False,True,False,1.0
3820,0x000000000000000000000000f1680632ff935f5875c9b3ede43ad80b7504fd08,1,1,0,100.0,0.0,False,True,False,1.0
3821,0x0000000000000000000000008ce78cfe33d543ca2f21031ef998e2363a930371,1,1,0,100.0,0.0,False,True,False,1.0
3822,0x000000000000000000000000878d1f7f344d756b1fc68812067cfea868601181,1,1,0,100.0,0.0,False,True,False,1.0
3823,0x00000000000000000000000092dbfffce904ddd91d0448e96be7169569f32275,1,1,0,100.0,0.0,False,True,False,1.0
3824,0x0000000000000000000000009e56c5e67572556067812c13cd772f96aefb43da,1,1,0,100.0,0.0,False,True,False,1.0
3825,0x000000000000000000000000949e52ef5c87a616e8ffc4b5e4b6b7a144a032d0,1,1,0,100.0,0.0,False,True,False,1.0
3826,0x0000000000000000000000007e3fc068a7bbb35ab2e5bdd6de4659a22a02e8e4,1,1,0,100.0,0.0,False,True,False,1.0
3827,0x0000000000000000000000005bda833588eb5b471fa59b532fc6cd35c951165a,1,1,0,100.0,0.0,False,True,False,1.0
3828,0x00000000000000000000000066a7e2ef3b042331c09e1a7cb82380f65e50461e,1,1,0,100.0,0.0,False,True,False,1.0
3829,0x0000000000000000000000002080017c0cd33f7aeca4d0c1cc454816a2f2b092,1,1,0,100.0,0.0,False,True,False,0.0
3830,0x000000000000000000000000564b93f910b9c5c4001965d6363bb6146e47e9c3,1,1,0,100.0,0.0,False,True,False,1.0
3831,0x00000000000000000000000067fbea9d01859db2e8233effc032183211071b7f,2,2,0,100.0,0.0,False,True,False,1.0
3832,0x000000000000000000000000d9ef11a1c38c65780c360321b6ceedb3782ceb1f,1,1,0,100.0,0.0,False,True,False,0.0
3833,0x000000000000000000000000e14d986950d02138f937838fb9930c7e9bf46e18,2,2,0,100.0,0.0,False,True,False,1.0
3834,0x000000000000000000000000017c8e4d789c97c2bc4292a6e824f157b3862501,1,1,0,100.0,0.0,False,True,False,0.0
3835,0x00000000000000000000000063f36f3da6e277692461a13a131c433792b435b9,1,1,0,100.0,0.0,False,True,False,0.0
3836,0x00000000000000000000000068dcb6153ad04f3bdab19e65bae1409bb03c60a8,1,1,0,100.0,0.0,False,True,False,0.0
3837,0x000000000000000000000000924e1164ff884e55949607cd3109e1fd24766438,2,2,0,100.0,0.0,False,True,False,1.0
3838,0x000000000000000000000000837aaa2f4a2626fb1f9cc9962a806b315b4387e5,1,1,0,100.0,0.0,False,True,False,1.0
3839,0x000000000000000000000000ca1cd4d308cd250f8a2185728b7ae5e1fe75462b,1,1,0,100.0,0.0,False,True,False,0.0
3840,0x000000000000000000000000881341ed01bf4c0b7a93e2700d49e311c896cad0,1,1,0,100.0,0.0,False,True,False,0.0
3841,0x00000000000000000000000065abcda708f98f11980271480c8d2a0c21dfc7df,2,2,0,100.0,0.0,False,True,False,1.0
3842,0x0000000000000000000000009d383dedbe11ef8f1a7c7b313abf702babb9988d,1,1,0,100.0,0.0,False,True,False,0.0
3843,0x000000000000000000000000b6452783b05baa3ffaa7211ce4c46faa2bbf0c13,1,1,0,100.0,0.0,False,True,False,0.0
3844,0x0000000000000000000000007a309a18ed4ab361ed999d7f1a66c400f638b9dc,2,2,0,100.0,0.0,False,True,False,1.0
3845,0x000000000000000000000000a07f74d742874b43b33fe91b0180d585a7a4216e,1,1,0,100.0,0.0,False,True,False,0.0
3846,0x0000000000000000000000004dece200e5d0956ba29c83a64b0570e3691a66e0,1,1,0,100.0,0.0,False,True,False,0.0
3847,0x0000000000000000000000009e5fb7c628941f03670802f5f90025685c2bea68,1,1,0,100.0,0.0,False,True,False,1.0
3848,0x00000000000000000000000070271ab313111967dbbef79c79d434752235fff9,1,1,0,100.0,0.0,False,True,False,0.0
3849,0x0000000000000000000000009e2dc709bf6158621e59019fd8b3492efe84b572,2,2,0,100.0,0.0,False,True,False,2.0
3850,0x000000000000000000000000e39df6900cec02f80fe33ceeb91c1fc9dad5942b,1,1,0,100.0,0.0,False,True,False,0.0
3851,0x0000000000000000000000007a4f6e21c9f21af3da7f3315f399a58757c496db,1,1,0,100.0,0.0,False,True,False,0.0
3852,0x00000000000000000000000057024e41bcc8132a12ed6eddf6ebacea85dae4c5,1,1,0,100.0,0.0,False,True,False,0.0
3853,0x00000000000000000000000099f172fad2480dde8156ffe202785002fd7ae73a,1,1,0,100.0,0.0,False,True,False,0.0
3854,0x000000000000000000000000ed17da5bc8a92c1d7bb22d9447799c9c2158e17b,1,1,0,100.0,0.0,False,True,False,0.0
3855,0x000000000000000000000000d32ce37021df901d50865c2a48e53aba910e69d5,1,1,0,100.0,0.0,False,True,False,0.0
3856,0x00000000000000000000000041e96bf8f1f95e07030e5d744b984aa3f66d4b52,1,1,0,100.0,0.0,False,True,False,0.0
3857,0x000000000000000000000000105a84ced47104c82d017d3df2971697fdb9cbf7,1,1,0,100.0,0.0,False,True,False,0.0
3858,0x00000000000000000000000069c49f18532084bbfdc41fa494ca3b8abf7c6ee9,1,1,0,100.0,0.0,False,True,False,0.0
3859,0x0000000000000000000000007be8531923a1f41664817198c8ffd095bf9f6c5d,1,1,0,100.0,0.0,False,True,False,0.0
3860,0x000000000000000000000000d1f83f4db728c225104799c66b6d98f78a8e801d,1,1,0,100.0,0.0,False,True,False,0.0
3861,0x000000000000000000000000df39362f14ba6770c48fb834ea94a0ce0b24a677,1,1,0,100.0,0.0,False,True,False,0.0
3862,0x0000000000000000000000000d3cd6407c98462144bba2faf6e880831d6d8f72,1,1,0,100.0,0.0,False,True,False,0.0
3863,0x0000000000000000000000007601ca25f3a9013df23a6aadf8483f265ef24fac,1,1,0,100.0,0.0,False,True,False,0.0
3864,0x000000000000000000000000f91edbcf60941308453127507bdb396e6d2430de,1,1,0,100.0,0.0,False,True,False,0.0
3865,0x000000000000000000000000c952e5df4c2fc50f7b430ed4017fb2bc745d78be,1,1,0,100.0,0.0,False,True,False,0.0
3866,0x0000000000000000000000003f2e61e9a6736484e745dfcf74f945c080aa32be,1,1,0,100.0,0.0,False,True,False,0.0
3867,0x0000000000000000000000007a8435a5ce6d2adb30b93d06e177d2be69ce8ea4,1,1,0,100.0,0.0,False,True,False,0.0
3868,0x000000000000000000000000daa9672667bee2b1bc08254cbaac16be3c04771f,1,1,0,100.0,0.0,False,True,False,0.0
3869,0x000000000000000000000000b49f7d774e226e1c902f68ad93241395963e32d8,1,1,0,100.0,0.0,False,True,False,1.0
3870,0x000000000000000000000000cfbb4322a203159e43fc8f4c44cff05332a08b32,1,1,0,100.0,0.0,False,True,False,0.0
3871,0x00000000000000000000000084f7894e40f9c06d770a76e8cd8df7ed909c6b72,1,1,0,100.0,0.0,False,True,False,0.0
3872,0x00000000000000000000000022c8d90cf437321809d60f790eba5b55476510a5,1,1,0,100.0,0.0,False,True,False,0.0
3873,0x000000000000000000000000b7342d045274b5304c91cb71c510952d1dd304c9,1,1,0,100.0,0.0,False,True,False,0.0
3874,0x000000000000000000000000f0ff502e5928e94fb9c9ef14b744966d4c6abc79,2,2,0,100.0,0.0,False,True,False,1.0
3875,0x0000000000000000000000002e3221cd2291887aff586d3b80bef4f41a15702f,1,1,0,100.0,0.0,False,True,False,0.0
3876,0x0000000000000000000000003ace2a65f66f7af0fbccba04e3b4ee13824d5d34,1,1,0,100.0,0.0,False,True,False,0.0
3877,0x000000000000000000000000dae990015310f5337aa8165401f76d53fd5798ff,1,1,0,100.0,0.0,False,True,False,0.0
3878,0x0000000000000000000000001f9796c19a32ddcf95fef38c4000bd4952a957fb,1,1,0,100.0,0.0,False,True,False,0.0
3879,0x0000000000000000000000009b2cf160538e5beef4fc6619bf3c374c387ec65e,1,1,0,100.0,0.0,False,True,False,0.0
3880,0x000000000000000000000000a1c93524bbac3a59a66481213f211d768f52e98b,1,1,0,100.0,0.0,False,True,False,0.0
3881,0x00000000000000000000000012428c02f17b9619a2ef455f4809ec8da77e2b1b,1,1,0,100.0,0.0,False,True,False,0.0
3882,0x000000000000000000000000d6c70abc290fc94621172dfc9378daae97bd04fb,1,1,0,100.0,0.0,False,True,False,0.0
3883,0x0000000000000000000000007b20afb0d4bf916d07e193766d681691418ee825,1,1,0,100.0,0.0,False,True,False,0.0
3884,0x0000000000000000000000008fe2a4424763c48709e5697fc9f57093ab952510,1,1,0,100.0,0.0,False,True,False,0.0
3885,0x000000000000000000000000ee2f0d382511ee55d085a87bc3f4de0697e41bbd,1,1,0,100.0,0.0,False,True,False,0.0
3886,0x000000000000000000000000170a180602814087d9fcc62d86c6092b4666262e,1,1,0,100.0,0.0,False,True,False,0.0
3887,0x000000000000000000000000287dfa3128cb41378ae835146eaa1bc4b2042c3d,2,2,0,100.0,0.0,False,True,False,1.0
3888,0x000000000000000000000000fb9ad2463644429c3de6cd0ea52e9c1497165716,1,1,0,100.0,0.0,False,True,False,0.0
3889,0x00000000000000000000000031431f665523914bc71156d66433c289d3d2680d,3,2,1,66.66666666666667,33.333333333333336,False,False,False,1.0
3890,0x000000000000000000000000f8c48554925053518e2b517e67dcdfd66745009e,1,1,0,100.0,0.0,False,True,False,0.0
3891,0x0000000000000000000000004ce2ff206d58386f6f176f7442f072ceed890105,1,1,0,100.0,0.0,False,True,False,0.0
3892,0x000000000000000000000000a1f66f1e8053096a121332944f3492346b26e7f9,2,2,0,100.0,0.0,False,True,False,0.0
3893,0x00000000000000000000000093a76e7c780271da5be61f6456ba9c7ad3dd260a,1,1,0,100.0,0.0,False,True,False,1.0
3894,0x00000000000000000000000056d9dfb0c288717dbd401ffd376870162355c8ce,1,1,0,100.0,0.0,False,True,False,0.0
3895,0x0000000000000000000000001015adafae1d488c7e688cb56cd09faa51437b62,1,1,0,100.0,0.0,False,True,False,0.0
3896,0x000000000000000000000000088e817da09d191381fd0f5a4038fb514924c6a7,1,1,0,100.0,0.0,False,True,False,0.0
3897,0x0000000000000000000000007688a2cadf6502bd574f9d2ff8454ebd12709c95,1,1,0,100.0,0.0,False,True,False,0.0
3898,0x0000000000000000000000001b402a14fb3cc25468f8314eba9a16a33ff31ce9,1,1,0,100.0,0.0,False,True,False,0.0
3899,0x00000000000000000000000083a2c04963cd57dd693c164d182aa8ebbae60947,1,1,0,100.0,0.0,False,True,False,0.0
3900,0x00000000000000000000000001b71fa379061fc3039bd32ecdb35adde5cbd8b7,1,1,0,100.0,0.0,False,True,False,0.0
3901,0x000000000000000000000000aee2c84f6e8ccb4ca9dbf99ffe216fb6d13127c8,1,1,0,100.0,0.0,False,True,False,0.0
3902,0x0000000000000000000000009fa65c5f476320bc51d618eb22038ead8b30819f,1,1,0,100.0,0.0,False,True,False,0.0
3903,0x000000000000000000000000c3b02586564f33824d87ed3dafce54997536b9ef,2,2,0,100.0,0.0,False,True,False,1.0
3904,0x00000000000000000000000035cb303c9a6c89077239099a00fc8295b85ad6fb,1,1,0,100.0,0.0,False,True,False,1.0
3905,0x00000000000000000000000040280f444ec85279c6c9da357bb627e4d9cb81a1,1,1,0,100.0,0.0,False,True,False,0.0
3906,0x0000000000000000000000003118d28d54b0cccedda93bd38960498a2f88931c,1,1,0,100.0,0.0,False,True,False,0.0
3907,0x00000000000000000000000063551d9c8cee84151180bb8738d4093dacd153d2,3,2,1,66.66666666666667,33.333333333333336,False,False,False,0.0
3908,0x0000000000000000000000008bb4d09f0bcdeb2b06af4e1fb19fdf8bc320b534,1,1,0,100.0,0.0,False,True,False,0.0
3909,0x0000000000000000000000008ee00d08b5a3afe7c326dce6e242fad4659029e3,1,1,0,100.0,0.0,False,True,False,0.0
3910,0x000000000000000000000000b2e2904261a9439883833950d1fd3e8614ba2a91,1,1,0,100.0,0.0,False,True,False,0.0
3911,0x00000000000000000000000011d4ecc4fa9161caa49bd486fc22b3d888f2a876,1,1,0,100.0,0.0,False,True,False,0.0
3912,0x0000000000000000000000007847fa4783afbfcb9f63d43796a46be4842bc155,1,1,0,100.0,0.0,False,True,False,0.0
